F10-248,"Ferro Redondo B.Carb 3/8""",1500x3000mm,36,258," R$  4,47 ","0,00",24/10/2019
F10-249,"Chapa Aluminio Liso 4,00mm",1500x3000mm,1,50," R$  21,00 ","0,05",25/10/2019
F10-249,"Chapa Aluminio Xadrez 2,20mm",1250x3000mm,5,130," R$  19,40 ","0,05",25/10/2019
F10-250,"Tubo B.Carb 101,6 X 12,7mm / 4""",1035mm,1,28," R$  8,00 ","0,00",25/10/2019
F10-251,"Tubo B.Carb 76,20 X 1,50mm / 3""",6000mm,6,100," R$  5,20 ","0,05",29/10/2019
F10-252,"Chapa B.Carb 9,50mm / 3/8""",1500x3000mm,6,2052," R$  3,50 ","0,00",30/10/2019
F10-252,"Chapa B.Carb 12,70mm / 1/2""",1500x3000mm,8,3658," R$  3,50 ","0,00",30/10/2019
F10-252A,"Chapa Inox 304 5,00mm / DECAPADO",760x587mm,1,20," R$  17,23 ","0,00",29/10/2019
F10-253,"Chapa B.Carb 4,75mm / 3/16""",1500x3000mm,20,3420," R$  3,40 ","0,05",08/11/2019
F10-253,"Chapa B.Carb Galv 1,25mm / #18",1200x3000mm,30,1080," R$  5,05 ","0,05",08/11/2019
F10-254,"Cantoneira B.Carb 1 1/2"" X 3/16""",5~6000mm,0,1500," R$  3,30 ","0,00",05/11/2019
F10-255,"Chapa B.Carb 25,40mm / 1""",2500x3000,1,1524," R$  3,65 ","0,00",05/11/2019
F10-255,"Chapa B.Carb 16,00mm / 5/8""",2500x3000,1,960," R$  3,65 ","0,00",05/11/2019
F10-256,"Chapa B.Carb 25,40mm / 1""",2000x1500mm,1,608," R$  3,65 ","0,00",05/11/2019
F10-256,"Chapa B.Carb 38,00mm / 1 1/2""",950x3100mm,1,872," R$  3,65 ","0,00",05/11/2019
F10-257,"Chapa B.Carb 4,75mm / 3/16""",1500x3000mm,10,1710," R$  3,50 ","0,05",08/11/2019
F10-257,"Chapa B.Carb 2,65mm / #12 / FQ",1500x3000mm,10,954," R$  3,60 ","0,05",08/11/2019
F10-258,"Chapa B.Carb 3,00mm / 1/8""",1200x3000mm,11,962," R$  3,55 ","0,05",08/11/2019
F10-258,"Chapa B.Carb 3,00mm / 1/8""",1500x3000mm,13,1353," R$  3,55 ","0,05",08/11/2019
F10-259,"Chapa 1045 12,70mm / 1/2""",1200x3000mm,3,1097," R$  3,92 ","0,05",08/11/2019
F10-259,"Chapa 1045 8,00mm / 5/16""",1200x3000mm,10,2304," R$  3,92 ","0,05",08/11/2019
F10-259,"Chapa B.Carb 1,20mm / #18 / FF",1350x3000mm,56,2177," R$  3,85 ","0,05",08/11/2019
F10-260,"Chapa B.Carb 6,35mm / 1/4""",1500x3000mm,10,2286," R$  3,43 ","0,05",13/11/2019
F10-260,"Chapa B.Carb 2,00mm / #14 / FF",1500x3000mm,10,720," R$  3,75 ","0,05",13/11/2019
F10-261,"Chapa Aluminio Liso 6,35mm / 1/4""",1500x3000mm,1,78," R$  23,30 ","0,05",18/11/2019
F10-261,"Chapa Aluminio Liso 3,00mm / #11",1250x3000mm,2,68," R$  19,60 ","0,05",18/11/2019
F10-261A,"Chapa B.Carb 50,80mm / 2""",RETALHOS 128x2405MM,2,238," R$  6,48 ","0,00",13/11/2019
F10-262,"Chapa B.Carb 9,50mm / 3/8""",1500x3000mm,5,1710," R$  3,65 ","0,00",19/11/2019
F10-263,"Chapa Inox 304 1,50mm / POLIDO",1250x3000mm,3,135," R$  20,63 ","0,05",22/11/2019
F10-263,"Chapa Inox 304 1,50mm / ESCOVADO",1250x3000mm,3,135," R$  20,31 ","0,05",22/11/2019
F10-263,"Chapa Inox 304 2,00mm / DECAPADO",1250x3000mm,5,300," R$  19,42 ","0,05",22/11/2019
F10-264,"Chapa B.Carb 6,35mm / 1/4""",1500x3000mm,10,2286," R$  3,48 ","0,05",22/11/2019
F10-265,"Chapa B.Carb 50,80mm / 2""",DIVERSAS MEDIDAS,1,109," R$  3,30 ","0,00",20/11/2019
F10-265A,"Chapa B.Carb 63,50mm / 2 1/2""",DIVERSAS MEDIDAS,1,105," R$  3,30 ","0,00",20/11/2019
F10-266,"Cantoneira B.Carb 1 1/2"" X 1/4""",6000mm,6,123," R$  4,20 ","0,05",21/11/2019
F10-267,"Cantoneira B.Carb 1 1/2"" X 1/4""",75x75x1300MM,1,9," R$  5,00 ","0,00",21/11/2019
F10-268,"Tubo B.Carb 50,80 X 1,50mm / 2""",6000mm,6,66," R$  5,20 ","0,05",25/11/2019
F10-268,"Tubo B.Carb 31,80 X 1,20mm / 1 1/4""",6000mm,6,32," R$  5,20 ","0,05",25/11/2019
F10-268,"Tubo B.Carb 25,40 X 1,20mm / 1""",6000mm,6,26," R$  5,20 ","0,05",25/11/2019
F10-269,"Chapa Aluminio Xadrez 2,20mm",1200x3000mm,1,32," R$  17,10 ","0,05",27/11/2019
F10-269,"Chapa Aluminio Liso 6,35mm / 1/4""",1200x3000mm,1,69," R$  17,10 ","0,05",27/11/2019
F10-269,"Chapa Aluminio Liso 1,50mm",1200x3000mm,3,49," R$  17,10 ","0,05",27/11/2019
F10-269,"Chapa Aluminio Liso 1,20mm",1200x3000mm,3,39," R$  17,10 ","0,05",27/11/2019
F10-269,"Chapa Aluminio Xadrez 2,70mm",1200x3000mm,3,130," R$  17,10 ","0,05",27/11/2019
F10-269,"Chapa Aluminio Liso 3,00mm / #11",1200x3000mm,3,97," R$  17,10 ","0,05",27/11/2019
F10-269,"Chapa B.Carb 0,90mm / #20 / FF",1200x3240mm,80,2239," R$  3,93 ","0,05",04/12/2019
F10-270,"Chapa B.Carb 6,35mm / 1/4""",1500x3000mm,20,4572," R$  3,50 ","0,00",27/11/2019
F10-271,"Metalon B.Carb 40X30X1,2mm",6000mm,5,38," R$  5,20 ","0,05",26/11/2019
F10-271,"Metalon B.Carb 50X30X1,2mm",6000mm,5,44," R$  5,20 ","0,05",26/11/2019
F10-271,"Metalon B.Carb 30X30X1,2mm",6000mm,5,33," R$  5,20 ","0,05",26/11/2019
F10-271,"Metalon B.Carb 30X20X1,2mm",6000mm,5,27," R$  5,20 ","0,05",26/11/2019
F10-272,"Chapa Inox 304 3,00mm / DECAPADO",1200x3000mm,2,180," R$  21,50 ","0,05",26/11/2019
F10-273,"Chapa B.Carb 2,00mm / #14 / FF",1200x6000mm,2,230," R$  3,65 ","0,05",02/12/2019
F10-273,"Chapa B.Carb 4,75mm / 3/16""",1200x6000mm,3,821," R$  3,50 ","0,05",02/12/2019
F10-274,"Chapa B.Carb 4,25mm / #8 / FQ",1200x6000mm,65,8036," R$  3,05 ","0,05",05/12/2019
F10-275,"Chapa Inox 304 1,20mm / ESCOVADO",1200x3000mm,3,104," R$  20,64 ","0,05",12/12/2019
F10-275,"Chapa Inox 304 1,00mm / ESCOVADO",1200x3000mm,3,86," R$  20,75 ","0,05",12/12/2019
F10-275,"Chapa Inox 304 3,00mm / ESCOVADO",1250x3000mm,4,360," R$  19,76 ","0,05",12/12/2019
F10-276,"Chapa B.Carb 4,75mm / 3/16""",1200x3000mm,22,3010," R$  3,50 ","0,05",12/12/2019
F10-277,"Chapa B.Carb 4,75mm / 3/16""",DIVERSAS MEDIDAS,0,4894," R$  2,40 ","0,00",10/12/2019
F10-277,"Chapa B.Carb 6,35mm / 1/4""",DIVERSAS MEDIDAS,0,2720," R$  2,40 ","0,00",10/12/2019
F10-277,"Chapa B.Carb 8,00mm / 5/16""",DIVERSAS MEDIDAS,0,555," R$  2,40 ","0,00",10/12/2019
F10-278,"Chapa 1045 8,00mm / 5/16""",1200x3000mm,10,2304," R$  4,06 ","0,05",18/12/2019
F10-278,"Chapa B.Carb 1,50mm / #16 / FF",1500x3000mm,60,3240," R$  3,85 ","0,05",18/12/2019
F10-279,"Chapa B.Carb 8,00mm / 5/16""",1200x3000mm,7,1613," R$  3,50 ","0,00",09/01/2020
F10-279,"Chapa B.Carb 3,00mm / 1/8""",1200x3000mm,20,1728," R$  3,50 ","0,00",09/01/2020
F10-280,"Chapa B.Carb Galv 0,95mm / #20",1200x3000mm,37,1000," R$  4,99 ","0,05",13/01/2020
F10-280,"Chapa B.Carb Galv 1,25mm / #18",1200x3000mm,39,1400," R$  4,85 ","0,05",13/01/2020
F10-281,"Chapa B.Carb Xadrez 3,00mm / #11 / 1/8""",1200x3000mm,10,972," R$  4,60 ","0,00",13/01/2020
F10-281,"Ferro Redondo 1020 3/4""",6000mm,60,807," R$  4,19 ","0,00",13/01/2020
F10-282,"Chapa B.Carb 38,00mm / 1 1/2""",2500x3000mm,1,2280," R$  3,70 ","0,00",13/01/2019
F10-282,"Chapa B.Carb 3,00mm / 1/8""",1200x3000mm,20,1728," R$  3,50 ","0,00",13/01/2019
F10-283,"Chapa B.Carb 1,20mm / #18 / FF",1200x3000mm,88,3041," R$  3,96 ","0,05",22/01/2020
F10-284,"Chapa Inox 304 4,00mm / DECAPADO",1000x2000mm,1,64," R$  17,84 ","0,05",22/01/2020
F10-284,"Chapa Inox 304 1,50mm / DECAPADO",1200x3000mm,10,432," R$  19,33 ","0,05",22/01/2020
F10-285,"Chapa 1045 3,00mm / 1/8""",1200x3000mm,1,86," R$  4,18 ","0,05",22/01/2020
F10-285,"Chapa 1045 8,00mm / 5/16""",1200x3000mm,5,1368," R$  4,06 ","0,05",22/01/2020
F10-285,"Chapa B.Carb 9,50mm / 3/8""",1500x3000mm,6,2052," R$  3,77 ","0,05",22/01/2020
F10-285,"Chapa B.Carb 3,00mm / 1/8""",1500x3000mm,20,2160," R$  3,77 ","0,05",22/01/2020
F10-286,"Metalon B.Carb 20X20X1,2mm",6000mm,10,43," R$  5,25 ","0,05",21/01/2020
F10-286,"Tubo B.Carb 38,10 X 1,50mm / 1 1/2""",6000mm,10,81," R$  5,25 ","0,05",21/01/2020
F10-287,"Tubo B.Carb 50,80 X 1,20mm / 2""",6000mm,9,79," R$  5,20 ","0,05",22/01/2020
F10-287,"Chapa B.Carb 1,20mm / #18 / FF",1200x3000mm,10,347," R$  4,65 ","0,05",22/01/2020
F10-287,"Metalon B.Carb 20X20X1,2mm",6000mm,10,43," R$  5,25 ","0,05",22/01/2020
F10-288,"Ferro Redondo B.Carb 3/4""",6000mm,40,538," R$  4,25 ","0,00",30/01/2020
F10-289,"Chapa B.Carb 4,75mm / 3/16""",1500x2100mm,21,2500," R$  2,99 ","0,00",07/02/2020
F10-290,"Chapa B.Carb 6,35mm / 1/4""",1500x3000mm,10,2268," R$  3,91 ","0,05",06/02/2020
F10-291,"Chapa B.Carb 2,65mm / #12 / FQ",1200x3000mm,35,2671," R$  3,50 ","0,00",06/02/2020
F10-292,"Chapa B.Carb 4,75mm / 3/16""",1800x1200mm,0,1900," R$  2,89 ","0,00",14/02/2020
F10-292,"3016-31990-06-4-Ferro Redondo 1020 5/8""",1800x1000mm,0,2000," R$  2,89 ","0,00",14/02/2020
F10-293,"Chapa Inox 304 2,00mm / ESCOVADO",1200x3000mm,4,230," R$  20,20 ","0,05",17/02/2020
F10-293,"Chapa Inox 304 1,00mm / POLIDO",1200x3000mm,5,144," R$  21,60 ","0,05",17/02/2020
F10-293,"Chapa Inox 304 1,00mm / DECAPADO",1200x3000mm,5,144," R$  20,45 ","0,05",17/02/2020
F10-293,"Chapa Inox 304 1,00mm / ESCOVADO",1200x3000mm,5,144," R$  21,15 ","0,05",17/02/2020
F10-293,"Chapa Inox 304 1,50mm / ESCOVADO",1200x3000mm,5,216," R$  20,10 ","0,05",17/02/2020
F10-294,"Tubo B.Carb 76,20 X 2,00mm / 3""",6000mm,4,88," R$  5,20 ","0,05",12/02/2020
F10-294,"Tubo B.Carb 25,40 X 2,00mm / 1""",6000mm,4,28," R$  5,20 ","0,05",12/02/2020
F10-294,"Tubo B.Carb 50,80 X 1,50mm / 2""",6000mm,15,164," R$  5,20 ","0,05",12/02/2020
F10-295,"Tubo B.Carb 101,6 X 2,65mm / 4""",6000mm,4,156," R$  5,20 ","0,05",14/02/2020
F10-296,"Chapa A36 19,00mm / 3/4""",2510x3000mm,1,837," R$  3,59 ","0,00",27/02/2020
F10-297,"Tubo B.Carb 50,80 X 2,00mm / 2""",6000mm,5,72," R$  5,30 ","0,05",28/02/2020
F10-297,"Tubo B.Carb 50,80 X 3,00mm / 2""",6000mm,5,98," R$  5,30 ","0,05",28/02/2020
F10-297,"Metalon B.Carb 50X30X1,5mm",6000mm,8,88," R$  5,30 ","0,05",28/02/2020
F10-298,"Chapa B.Carb 3,00mm / 1/8""",1200x3000mm,15,1296," R$  4,10 ","0,05",12/03/2020
F10-298,"Tubo B.Carb 50,80 X 3,00mm / 2""",6000mm,149,3165," R$  4,63 ","0,05",12/03/2020
F10-299,"Chapa Inox 304 0,50mm / DECAPADO",1200x3000mm,1,14," R$  20,45 ","0,05",18/03/2020
F10-299,"Chapa Inox 430 0,80mm / ESCOVADO",1200x3000mm,12,276," R$  13,80 ","0,05",18/03/2020
F10-300,"Chapa B.Carb 2,00mm / #14 / FQ",1500x3000mm,4,288," R$  4,25 ","0,00",16/03/2020
F10-301,"Chapa B.Carb 2,00mm / #14 / FF",1200x3000mm,20,1152," R$  3,60 ","0,00",20/03/2020
F10-302,"Chapa B.Carb Galv 1,55mm / #16",1200x3000mm,44,1987," R$  5,15 ","0,05",31/03/2020
F10-303,"Chapa B.Carb 3,00mm / 1/8""",1515x1515mm,1,47," R$  3,30 ","0,00",18/03/2020
F10-303,"Chapa B.Carb 14,00mm",390x730mm,2,67," R$  3,30 ","0,00",18/03/2020
F10-304,"Chapa B.Carb 3,00mm / 1/8""",1500X1800mm,1,53," R$  3,30 ","0,00",18/03/2020
F10-305,"Chapa B.Carb 4,75mm / 3/16""",1200x3000mm,14,1915," R$  3,67 ","0,05",02/04/2020
F10-306,"Chapa B.Carb Xadrez 3,00mm / #11 / 1/8""",1200x3000mm,7,680," R$  4,71 ","0,05",30/03/2020
F10-307,"Chapa B.Carb 22,40mm / 7/8""",2510x3000mm,1,1350," R$  3,70 ","0,00",31/03/2020
F10-308,"Haste Roscada 1"" 1020","HASTE Roscada 1"" X 1000 X 200 - POLIDA SAE 1020 ROSCA EM 1 LADO - COMPRIMENTO - 200 MM - 1"" UNC 8 FIOS - POLIDA PARTE LISA ONDE NÃO HA ROSCA DIAMETRO Ø 23,10MM - SAE 1020 - 120PÇS",0,120," R$  53,00 ","0,00",07/04/2020
F10-309,"Chapa B.Carb 3,00mm / 1/8""",1200x3000mm,25,2160," R$  3,60 ","0,00",06/04/2020
F10-310,"Chapa Inox 304 1,00mm / DECAPADO",1200x3000mm,7,210," R$  17,50 ","0,00",07/04/2020
F10-311,"Chapa B.Carb 9,50mm / 3/8""",1200x3000mm,4,1094," R$  3,60 ","0,00",16/04/2020
F10-311,"Chapa B.Carb 2,65mm / #12 / FQ",1200x3000mm,14,1068," R$  3,60 ","0,00",16/04/2020
F10-311A,"Chapa B.Carb 3,00mm / 1/8""",DIVERSAS MEDIDAS,0,492," R$  2,70 ","0,00",14/04/2020
F10-312,"Metalon B.Carb 80X40X1,5mm",6000mm,3,50," R$  5,35 ","0,05",15/04/2020
F10-312,"Tubo B.Carb 25,40 X 1,20mm / 1""",6000mm,5,22," R$  5,35 ","0,05",15/04/2020
F10-312,"Tubo B.Carb 38,10 X 1,20mm / 1 1/2""",6000mm,5,33," R$  5,35 ","0,05",15/04/2020
F10-312,"Tubo B.Carb 19,05 X 1,20mm / 3/4""",6000mm,10,32," R$  5,35 ","0,05",15/04/2020
F10-313,"Ferro Redondo B.Carb 3/4""",6000mm,40,538," R$  4,25 ","0,00",23/04/2020
F10-314,"Chapa USI AR 450 8,00mm",2450x3426mm,1,538," R$  9,00 ","0,05",24/04/2020
F10-315,Chapa B.Carb Perfurada,"1 x  Peca B.Carb 750 x 600 x 1.2, AC, furo Q9 cc 12",1,1," R$  100,00 ","0,00",01/05/2020
F10-315,Chapa B.Carb Perfurada,"2 x  Peca B.Carb 1100 x 750 x 1.2, AC, furo Q9 cc 12",2,2," R$  170,00 ","0,00",01/05/2020
F10-316,"Chapa B.Carb 16,00mm / 5/8""",1200x3000mm,2,922," R$  3,60 ","0,00",29/04/2020
F10-316,"Chapa B.Carb 1,50mm / #16 / FF",1200x3000mm,35,1512," R$  3,60 ","0,00",29/04/2020
F10-317,"Chapa B.Carb Xadrez 3,00mm / #11 / 1/8""",1200x3000mm,10,972," R$  4,77 ","0,05",05/05/2020
F10-317,"Chapa B.Carb 2,65mm / #12 / FQ",1200x3000mm,10,763," R$  4,23 ","0,05",05/05/2020
F10-317,"Chapa B.Carb Xadrez 2,65mm / #12",1200x3000mm,10,768," R$  4,76 ","0,05",05/05/2020
F10-317,"Chapa B.Carb 2,00mm / #14 / FF",1200x3000mm,20,1152," R$  4,34 ","0,05",05/05/2020
F10-318,"Tubo B.Carb 31,80 X 1,20mm / 1 1/4""",6000mm,1,6," R$  5,40 ","0,00",07/05/2020
F10-319,"Chapa B.Carb Galv 0,95mm / #20",1200x3000mm,68,1980," R$  3,60 ","0,00",14/05/2020
F10-320,"Chapa B.Carb 0,90mm / #20 / FF",1200x3000mm,35,1008," R$  4,85 ","0,00",13/05/2020
F10-321,"Tubo B.Carb 50,80 X 3,00mm / 2""",6000mm,149,3165," R$  5,08 ","0,00",18/05/2020
F10-322,"Chapa B.Carb 19,00mm / 3/4""",1500x3000mm,1,684," R$  3,60 ","0,00",14/05/2020
F10-322,"Chapa B.Carb 8,00mm / 5/16""",1200x3000mm,3,691," R$  3,60 ","0,00",14/05/2020
F10-322,"Chapa B.Carb 12,70mm / 1/2""",1200x3000mm,4,1463," R$  3,60 ","0,00",14/05/2020
F10-323,"Chapa B.Carb 1,20mm / #18 / FF",1200x3000mm,50,1728," R$  3,70 ","0,00",20/05/2020
F10-324,Chapa B.Carb Perfurada,"2 x  Peca B.Carb 1100 x 750 x 1.2, AC, furo Q9 cc 12",2,2," R$  170,00 ","0,00",26/05/2020
F10-325,"Chapa B.Carb 4,75mm / 3/16""",1200x3000mm,15,2052," R$  3,60 ","0,00",01/06/2020
F10-326,"Tubo B.Carb 50,80 X 1,20mm / 2""",6000mm,5,44," R$  5,35 ","0,05",29/05/2020
F10-326,"Tubo B.Carb 25,40 X 2,00mm / 1""",6000mm,7,49," R$  5,35 ","0,05",29/05/2020
F10-327,"Chapa A36 3,00mm / #11",1200x6000mm,10,1728," R$  3,94 ","0,05",03/06/2020
F10-328,"Tubo B.Carb 50,80 X 2,00mm / 2""",6000mm,3,43," R$  5,35 ","0,05",03/06/2020
F10-328,"Tubo B.Carb 38,10 X 1,20mm / 1 1/2""",6000mm,6,39," R$  5,35 ","0,05",03/06/2020
F10-328,"Tubo B.Carb 31,80 X 1,20mm / 1 1/4""",6000mm,6,32," R$  5,35 ","0,05",03/06/2020
F10-328,"Tubo B.Carb 19,05 X 1,20mm / 3/4""",6000mm,10,32," R$  5,35 ","0,05",03/06/2020
F10-329,"Chapa B.Carb 25,40mm / 1""",2500x3000mm,1,1524," R$  3,70 ","0,00",16/06/2020
F10-329,"Chapa B.Carb 6,35mm / 1/4""",1200x3000mm,6,1097," R$  3,60 ","0,00",16/06/2020
F10-329,"Chapa B.Carb Galv 1,25mm / #18",1200x3000mm,30,1037," R$  3,70 ","0,00",16/06/2020
F10-329,"Chapa B.Carb 1,50mm / #16 / FF",1200x3000mm,30,1296," R$  3,70 ","0,00",16/06/2020
F10-330,"Chapa Aluminio Liso 2,00mm / #14",1200x2000mm,3,44," R$  19,60 ","0,05",19/06/2020
F10-331,"Chapa Inox 316L 4,50mm / DECAPADO",1200x3000mm,1,130," R$  29,16 ","0,05",22/06/2020
F10-331,"Chapa Inox 316L 3,00mm / DECAPADO",1200x3000mm,2,173," R$  29,39 ","0,05",22/06/2020
F10-331,"Chapa Inox 430 0,80mm / ESCOVADO",1200x3000mm,12,276," R$  15,03 ","0,05",22/06/2020
F10-332,"Chapa B.Carb 2,00mm / #14 / FF",1200x3000mm,20,1152," R$  3,60 ","0,00",26/06/2020
F10-332,"Chapa B.Carb 3,00mm / 1/8""",1200x3000mm,20,1728," R$  3,60 ","0,00",26/06/2020
F10-332,"Chapa B.Carb 4,75mm / 3/16""",1200x3000mm,20,2736," R$  3,60 ","0,00",26/06/2020
F10-333,"Chapa Inox 316L 12,7mm / 1/2""  DECAPADO",1300x1000mm,1,136," R$  35,76 ","0,05",01/07/2020
F10-333,"Chapa Inox 316L 6,00mm / DECAPADO",1240x2000mm,1,125," R$  31,92 ","0,05",01/07/2020
F10-333,"Redondo Inox 316L 76,2mm / 3""",50mm,10,19," R$  40,28 ","0,05",01/07/2020
F10-333,"Redondo Inox 316L 50,8mm / 2""",25mm,10,5," R$  40,28 ","0,05",01/07/2020
F10-333,"Redondo Inox 316L 60,32mm / 2 3/8""",50mm,10,13," R$  40,28 ","0,05",01/07/2020
F10-334,"Tubo B.Carb 63,50 X 1,50mm / 2 1/2""",6000mm,1,14," R$  5,35 ","0,05",24/06/2020
F10-334,"Metalon B.Carb 40X40X1,2mm",6000mm,2,18," R$  5,35 ","0,05",24/06/2020
F10-334,"Tubo B.Carb 50,80 X 1,20mm / 2""",6000mm,4,44," R$  5,35 ","0,05",24/06/2020
F10-334,"Tubo B.Carb 31,80 X 1,50mm / 1 1/4""",6000mm,6,40," R$  5,35 ","0,05",24/06/2020
F10-335,"Chapa B.Carb Xadrez 3,00mm / #11 / 1/8""",1200x3000mm,20,1944," R$  4,34 ","0,05",29/06/2020
F10-336,"Chapa Aluminio Liso 1,00mm",1200x3000mm,5,54," R$  18,90 ","0,05",30/06/2020
F10-336,"Chapa Aluminio Liso 1,20mm",1200x3000mm,15,194," R$  18,90 ","0,05",30/06/2020
F10-337,"Ferro Redondo 1020 3/4""",6000mm,50,672," R$  4,20 ","0,00",30/06/2020
F10-338,"Chapa 1045 8,00mm / 5/16""",1200x3000mm,10,2304," R$  4,68 ","0,05",01/07/2020
F10-338,"Chapa B.Carb 1,20mm / #18 / FF",1500x3000mm,50,2160," R$  4,83 ","0,05",01/07/2020
F10-338,"Chapa B.Carb 0,90mm / #20 / FF",1100x3000mm,93,2210," R$  4,83 ","0,05",01/07/2020
F10-339,"Chapa B.Carb 22,40mm / 7/8""",2500x3000mm,1,1344," R$  3,70 ","0,00",02/07/2020
F10-339,"Chapa B.Carb 12,70mm / 1/2""",1200x3000mm,2,731," R$  3,60 ","0,00",02/07/2020
F10-340,"Chapa B.Carb 8,00mm / 5/16""",1500x3000mm,4,1170," R$  4,49 ","0,00",01/07/2020
F10-340,"Chapa B.Carb 3,75mm / #9 / FQ",1200x2000mm,17,1224," R$  2,49 ","0,00",01/07/2020
F10-340,"Chapa B.Carb 9,50mm / 3/8""",1500x2400mm,0,1350," R$  4,49 ","0,00",01/07/2020
F10-340,"Chapa B.Carb 3,00mm / 1/8""",1200x1000mm,0,1050," R$  4,49 ","0,00",01/07/2020
F10-341,"Tubo B.Carb 38,10 X 2,00mm / 1 1/2""",6000mm,1,11," R$  5,35 ","0,05",07/07/2020
F10-341,"Tubo B.Carb 38,10 X 1,20mm / 1 1/2""",6000mm,7,46," R$  5,60 ","0,05",07/07/2020
F10-341,"Tubo B.Carb 25,40 X 1,20mm / 1""",6000mm,10,43," R$  5,60 ","0,05",07/07/2020
F10-342,"Chapa B.Carb 3,00mm / 1/8""",1200x3000mm,40,3456," R$  3,70 ","0,00",14/07/2020
F10-343,"Chapa B.Carb 1,50mm / #16 / FQ",1200x3000mm,40,1728," R$  4,60 ","0,05",14/07/2020
F10-344,"Chapa B.Carb 4,75mm / 3/16""",1200x6000mm,15,4104," R$  3,70 ","0,00",16/07/2020
F10-345,"Chapa B.Carb 19,00mm / 3/4""",2440x6000mm,1,2225," R$  3,70 ","0,00",20/07/2020
F10-345,"Chapa B.Carb 9,50mm / 3/8""",1200x3000mm,5,1368," R$  3,70 ","0,00",20/07/2020
F10-345,"Chapa B.Carb 6,35mm / 1/4""",1200x3000mm,6,1097," R$  3,70 ","0,00",20/07/2020
F10-346,"Haste Roscada 1"" 1020","HASTE Roscada 1"" X 1000 X 200 - POLIDA SAE 1020 ROSCA EM 1 LADO - COMPRIMENTO - 200 MM - 1"" UNC 8 FIOS - POLIDA PARTE LISA ONDE NÃO HA ROSCA DIAMETRO Ø 23,10MM - SAE 1020 - 236kg",0,72," R$  53,50 ","0,00",17/07/2020
F10-347,"Tubo B.Carb 63,50 X 1,50mm / 2 1/2""",6000mm,1,14," R$  5,85 ","0,05",21/07/2020
F10-347,"Metalon B.Carb 30X20X1,2mm",6000mm,4,22," R$  5,85 ","0,05",21/07/2020
F10-347,"Tubo B.Carb 50,80 X 1,50mm / 2""",6000mm,6,66," R$  5,85 ","0,05",21/07/2020
F10-348,"Chapa B.Carb 2,00mm / #14 / FF",1200x3000mm,40,2304," R$  3,70 ","0,00",27/07/2020
F10-349,"Chapa B.Carb 25,40mm / 1""",2440x6000mm,1,3048," R$  3,70 ","0,00",07/08/2020
F10-349,"Chapa B.Carb 12,70mm / 1/2""",1200x3000mm,5,1829," R$  3,70 ","0,00",07/08/2020
F10-349,"Chapa B.Carb 9,50mm / 3/8""",1500x3000mm,6,2052," R$  3,70 ","0,00",07/08/2020
F10-350,"Ferro Redondo B.Carb 2""",6000mm,1,95," R$  4,85 ","0,00",07/08/2020
F10-350,"Ferro Quadrado B.Carb 1""",6000mm,2,68," R$  9,80 ","0,05",07/08/2020
F10-351,"Chapa Inox 316L 3,00mm / DECAPADO",1200x3000mm,1,89," R$  31,61 ","0,05",07/08/2020
F10-351,"Chapa Inox 304 1,00mm / DECAPADO",1200x3000mm,2,60," R$  22,59 ","0,05",07/08/2020
F10-351,"Chapa Inox 304 1,20mm / DECAPADO",1200x3000mm,2,71," R$  22,59 ","0,05",07/08/2020
F10-351,"Chapa Inox 304 1,50mm / DECAPADO",1200x3000mm,2,89," R$  22,18 ","0,05",07/08/2020
F10-352,"Chapa B.Carb 22,40mm / 7/8""",2440x6000mm,2,3110," R$  4,10 ","0,00",10/08/2020
F10-353,"Tubo B.Carb 50,80 X 2,65mm / 2""",6000mm,4,75," R$  5,60 ","0,05",14/08/2020
F10-353,"Tubo B.Carb 50,80 X 2,00mm / 2""",6000mm,4,58," R$  5,60 ","0,05",14/08/2020
F10-354,"Chapa B.Carb 6,35mm / 1/4""",2500x6000mm,3,2286," R$  3,70 ","0,00",18/08/2020
F10-354,"Chapa B.Carb 8,00mm / 5/16""",1500x3000mm,7,2016," R$  3,70 ","0,00",18/08/2020
F10-354,"Chapa B.Carb 4,75mm / 3/16""",1200x6000mm,15,4104," R$  3,70 ","0,00",18/08/2020
F10-354,"Chapa B.Carb 2,00mm / #14 / FF",1200x3000mm,70,4032," R$  3,70 ","0,00",18/08/2020
F10-354,"Chapa B.Carb 1,20mm / #18 / FF",1200x2000mm,90,2073," R$  3,70 ","0,00",18/08/2020
F10-355,"Chapa B.Carb 1,50mm / #16 / FF",1200x3000mm,50,2160," R$  5,45 ","0,05",24/08/2020
F10-355,"Chapa B.Carb 1,50mm / #16 / FF",1200X1840mm,62,1643," R$  5,40 ","0,05",24/08/2020
F10-356,"Chapa Aluminio Liso 3,00mm / #11",1200x3000mm,2,65," R$  20,00 ","0,05",19/08/2020
F10-356,"Chapa Aluminio Liso 4,00mm",1200x3000mm,2,86," R$  20,00 ","0,05",19/08/2020
F10-356,"Chapa Aluminio Liso 2,00mm / #14",1200x3000mm,5,108," R$  20,00 ","0,05",19/08/2020
F10-356,"Chapa Aluminio Liso 1,20mm",1200x3000mm,11,143," R$  20,00 ","0,05",19/08/2020
F10-357,"Ferro Redondo B.Carb 5/8""",6000mm,10,94," R$  4,58 ","0,05",17/08/2020
F10-357,"Ferro Redondo B.Carb 3/4""",6000mm,10,134," R$  4,58 ","0,05",17/08/2020
